-0.012447299,0.005613488,0.96210307
-0.0092744585,0.008786329,0.996028
-0.008542264,0.008786329,1.0101838
-0.00781007,0.010006652,1.0280005
-0.008054135,0.011715106,1.0319055
-0.0092744585,0.011226976,1.0282446
-0.010982912,0.0092744585,1.0126245
-0.012203235,0.009030394,1.0023737
-0.014399818,0.0092744585,0.9789435
-0.015864205,0.0082982,0.9599065
-0.016840464,0.00781007,0.9530726
-0.017572658,0.008542264,0.94697106
-0.017328594,0.009030394,0.9472151
-0.015864205,0.008542264,0.95722175
-0.015376076,0.010738847,0.9745503
-0.014155753,0.010982912,0.98358077
-0.010982912,0.010738847,0.9992009
-0.010982912,0.010738847,1.0060347
-0.010982912,0.010738847,1.0096956
-0.011715106,0.011471041,1.003594
-0.012935429,0.010738847,0.999689
-0.013179493,0.010494782,0.98650956
-0.013911689,0.010738847,0.97991973
-0.015132012,0.009518524,0.9682046
-0.016352335,0.010250717,0.9652759
-0.0165964,0.010738847,0.96551996
-0.016352335,0.009762588,0.96649617
-0.015864205,0.009030394,0.96893686
-0.0165964,0.010494782,0.9789435
-0.01610827,0.011471041,0.98797387
-0.01610827,0.011471041,0.99065864
-0.014887947,0.012935429,0.9950518
-0.014887947,0.013179493,0.996028
-0.015132012,0.012935429,0.99456364
-0.0165964,0.01195917,0.9916349
-0.0165964,0.010738847,0.9889502
-0.017084528,0.010494782,0.98358077
-0.018060789,0.011715106,0.97601473
-0.018060789,0.01195917,0.9738182
-0.0165964,0.010982912,0.97137755
-0.016352335,0.010738847,0.97259784
-0.016840464,0.011715106,0.9774791
-0.016840464,0.012691364,0.9833366
-0.015376076,0.012691364,0.98602146
-0.014643882,0.010738847,0.99114674
-0.01562014,0.011715106,0.99139076
-0.015376076,0.011471041,0.9923671
-0.015376076,0.0092744585,0.9867535
-0.015132012,0.010738847,0.9833366
-0.014155753,0.011715106,0.97918755
-0.0136676235,0.010738847,0.9772351
-0.013911689,0.010738847,0.97528255
-0.013911689,0.0082982,0.9782113
-0.014155753,0.008786329,0.9782113
-0.0136676235,0.008786329,0.97991973
-0.01195917,0.007566006,0.9811401
-0.011226976,0.008542264,0.98309267
-0.010982912,0.010006652,0.9857773
-0.01195917,0.009762588,0.9862654
-0.01195917,0.0092744585,0.98748577
-0.01195917,0.007321941,0.9872417
-0.012447299,0.00781007,0.98553324
-0.011715106,0.0082982,0.9816282
-0.012203235,0.008054135,0.97967577
-0.013423557,0.0082982,0.9779672
-0.012935429,0.008542264,0.9774791
-0.013423557,0.008054135,0.9789435
-0.012447299,0.009030394,0.97918755
-0.012935429,0.009762588,0.97991973
-0.0136676235,0.010250717,0.98211634
-0.013911689,0.008542264,0.984313
-0.013911689,0.008542264,0.9857773
-0.014155753,0.00781007,0.984313
-0.014887947,0.008542264,0.98260444
-0.01562014,0.008542264,0.98260444
-0.01562014,0.008542264,0.9828485
-0.016352335,0.009030394,0.9823604
-0.016840464,0.008542264,0.9804079
-0.01562014,0.010250717,0.9818723
-0.015376076,0.010738847,0.98211634
-0.015376076,0.008786329,0.9816282
-0.015376076,0.0092744585,0.9818723
-0.0136676235,0.011715106,0.9804079
-0.014155753,0.011471041,0.98211634
-0.014887947,0.010982912,0.9833366
-0.014643882,0.012691364,0.98553324
-0.014887947,0.012935429,0.9850451
-0.015132012,0.01195917,0.9840689
-0.015132012,0.0092744585,0.98309267
-0.014887947,0.009762588,0.98211634
-0.014155753,0.010494782,0.98260444
-0.013423557,0.010250717,0.9833366
-0.013423557,0.010738847,0.9840689
-0.012935429,0.012203235,0.98358077
-0.0136676235,0.011715106,0.9838248
-0.014399818,0.0092744585,0.9838248
-0.014887947,0.010738847,0.9848011
-0.014643882,0.011715106,0.984557
-0.014399818,0.011715106,0.98309267
-0.013911689,0.011226976,0.9828485
-0.013911689,0.01195917,0.98358077
-0.014155753,0.011471041,0.9848011
-0.013911689,0.012203235,0.984557
-0.014887947,0.011715106,0.98358077
-0.0136676235,0.010738847,0.9838248
-0.013911689,0.011226976,0.98358077
-0.014643882,0.011471041,0.9828485
-0.013911689,0.011715106,0.9813842
-0.015376076,0.011226976,0.9816282
-0.01610827,0.011471041,0.980896
-0.014155753,0.012691364,0.9823604
-0.015132012,0.010982912,0.9823604
-0.014155753,0.011226976,0.98309267
-0.014643882,0.011715106,0.984557
-0.014399818,0.010494782,0.9840689
-0.015376076,0.010494782,0.9818723
-0.014887947,0.010494782,0.98358077
-0.013911689,0.009518524,0.98358077
-0.014155753,0.010006652,0.98260444
-0.015132012,0.010250717,0.9823604
-0.014887947,0.010006652,0.9833366
-0.013179493,0.008786329,0.9823604
-0.013423557,0.010006652,0.98211634
-0.013423557,0.011226976,0.9818723
-0.0136676235,0.010006652,0.9816282
-0.0136676235,0.010250717,0.98260444
-0.012447299,0.010494782,0.98309267
-0.012203235,0.009518524,0.9828485
-0.013911689,0.010982912,0.98358077
-0.014155753,0.010738847,0.9823604
-0.013423557,0.009518524,0.9813842
-0.012447299,0.010006652,0.98211634
-0.012691364,0.010494782,0.9828485
-0.013423557,0.010250717,0.9833366
-0.0136676235,0.010006652,0.98309267
-0.0136676235,0.010006652,0.9828485
-0.014887947,0.009518524,0.9828485
-0.015376076,0.0082982,0.98358077
-0.015376076,0.009030394,0.98358077
-0.013911689,0.010006652,0.984557
-0.014155753,0.008786329,0.984313
-0.015132012,0.0092744585,0.9833366
-0.014399818,0.007321941,0.9838248
-0.014399818,0.0068338118,0.9838248
-0.015132012,0.00781007,0.9818723
-0.015376076,0.00781007,0.98211634
-0.015132012,0.0082982,0.9823604
-0.015376076,0.008786329,0.980896
-0.015376076,0.008786329,0.980896
-0.01562014,0.0092744585,0.9811401
-0.01610827,0.010006652,0.97967577
-0.01562014,0.009518524,0.9811401
-0.01562014,0.008542264,0.9816282
-0.01610827,0.0082982,0.9823604
-0.014643882,0.009762588,0.9850451
-0.0136676235,0.010006652,0.9850451
-0.013911689,0.008786329,0.98358077
-0.014399818,0.008786329,0.9838248
-0.013911689,0.009762588,0.9828485
-0.013179493,0.010250717,0.9838248
-0.013423557,0.009762588,0.9838248
-0.0136676235,0.010494782,0.98309267
-0.012447299,0.010738847,0.9818723
-0.011715106,0.010250717,0.9823604
-0.012935429,0.010494782,0.9811401
-0.012935429,0.010982912,0.9811401
-0.013179493,0.011471041,0.9816282
-0.012935429,0.010982912,0.9823604
-0.012447299,0.010006652,0.98260444
-0.012447299,0.010006652,0.98309267
-0.012691364,0.011226976,0.9852892
-0.012691364,0.011226976,0.98358077
-0.013179493,0.010982912,0.98260444
-0.012447299,0.011715106,0.98358077
-0.011471041,0.010250717,0.9850451
-0.012447299,0.009518524,0.984313
-0.012935429,0.010250717,0.98358077
-0.012935429,0.01195917,0.9833366
-0.012935429,0.01195917,0.98309267
-0.013911689,0.010250717,0.98211634
-0.014155753,0.012203235,0.9833366
-0.013179493,0.011715106,0.9828485
-0.012691364,0.01195917,0.9801639
-0.012203235,0.011715106,0.9818723
-0.013911689,0.012203235,0.98211634
-0.014643882,0.012447299,0.9828485
